Concert ID,Date,Venue,City,State,Festival Name,Artist Name,Artist ID,Artist Role,Artist Position,Has Setlist
729,2016-11-01,The Theater at Madison Square Garden,New York,NY,Multi-Artist Show,CK & Stewart),106,festival_performer,3,False
73,1998-10-15,Jones Beach Theater,Wantagh,NY,,Aerosmith,10,headliner,1,True
730,2016-11-07,Madison Square Garden,New York,NY,,Temple of the Dog,562,headliner,1,True
731,2016-11-14,The Theater at Madison Square Garden,New York,NY,,Rascal Flatts,447,headliner,1,True
732,2016-11-19,Barclays Center,Brooklyn,NY,,Keith Urban,316,headliner,1,True
733,2016-11-21,Bushnell Center for the Performing Arts,Hartford,CT,,Joe Bonamassa,280,headliner,1,True
734,2016-11-25,Tarrytown Music Hall,Tarrytown,NY,,Michael Bolton,381,headliner,1,False
735,2016-11-30,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
736,2016-12-01,Terminal 5,New York,NY,,Kip Moore,326,headliner,1,True
737,2016-12-05,The Town Hall,New York,NY,Multi-Artist Show,Steve Earle,536,festival_performer,1,True
737,2016-12-05,The Town Hall,New York,NY,Multi-Artist Show,Friends,216,festival_performer,2,True
738,2017-01-14,Paramount Theatre,Asbury Park,NJ,,Light of Day,342,headliner,1,False
739,2017-01-20,Madison Square Garden,New York,NY,,Kings of Leon,325,headliner,1,True
74,1998-10-17,Madison Square Garden,New York,NY,,Elton John,189,headliner,1,True
740,2017-01-25,Ridgefield Playhouse,Ridgefield,CT,Multi-Artist Show,John Hiatt,297,festival_performer,1,False
740,2017-01-25,Ridgefield Playhouse,Ridgefield,CT,Multi-Artist Show,Lyle Lovett,360,festival_performer,2,False
741,2017-01-27,Barclays Center,Brooklyn,NY,,Eric Church,198,headliner,1,True
742,2017-01-29,Daryl's House,Pawling,NY,,Will Hoge,638,headliner,1,False
743,2016-02-15,Capitol Theatre,Port Chester,NY,,John Fogerty,293,headliner,1,False
744,2017-02-16,Apollo Theater,New York,NY,,Ryan Adams,491,headliner,1,True
745,2017-02-22,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
746,2017-03-03,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
747,2017-03-11,MVP Arena,Albany,NY,,Garth Brooks,222,headliner,1,False
748,2017-03-15,Barclays Center,Brooklyn,NY,,Green Day,236,headliner,1,True
749,2017-03-19,Madison Square Garden,New York,NY,,Eric Clapton,199,headliner,1,True
75,1998-11-23,Madison Square Garden,New York,NY,,KISS,310,headliner,1,True
750,2017-04-05,Nassau Coliseum,Uniondale,NY,,Billy Joel,48,headliner,1,True
751,2017-04-07,Barclays Center,Brooklyn,NY,,Rock Hall of Fame,475,headliner,1,False
752,2017-04-15,Madison Square Garden,New York,NY,,Bon Jovi,71,headliner,1,True
753,2017-04-28,Beacon Theatre,New York,NY,,Bruce Springsteen In Conversation,93,headliner,1,False
754,2017-05-03,Daryl's House,Pawling,NY,,Garry Tallent,221,headliner,1,False
755,2017-05-12,Capitol Theatre,Port Chester,NY,,Avett Brothers,29,headliner,1,True
756,2017-05-17,Nassau Coliseum,Uniondale,NY,,Metallica,380,headliner,1,True
757,2017-06-08,Beacon Theatre,New York,NY,,Jerry Seinfeld,272,headliner,1,False
758,2017-06-15,Capitol Theatre,Port Chester,NY,,Bob Dylan,61,headliner,1,True
759,2017-06-16,Prudential Center,Newark,NJ,Multi-Artist Show,Tom Petty,598,festival_performer,1,True
759,2017-06-16,Prudential Center,Newark,NJ,Multi-Artist Show,Heartbreakers,245,festival_performer,2,True
76,1998-11-27,Nassau Coliseum,Uniondale,NY,,KISS,310,headliner,1,True
760,2017-06-17,Madison Square Garden,New York,NY,,Neil Diamond,399,headliner,1,True
761,2017-06-21,NYCB Theatre at Westbury,Westbury,NY,,Huey Lewis  The News,253,headliner,1,True
762,2017-06-24,Citi Field,Queens,NY,,Dead and Company,131,headliner,1,False
763,2017-06-28,MetLife Stadium,East Rutherford,NJ,,U2,618,headliner,1,True
764,2017-07-01,Phildelphia,Philadelphia,PA,Multi-Artist Show,Tom Petty,598,festival_performer,1,True
764,2017-07-01,Phildelphia,Philadelphia,PA,Multi-Artist Show,Heartbreakers,245,festival_performer,2,True
765,2017-07-05,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
766,2017-07-11,Forest Hills Stadium,Forest Hills,NY,,John Mellencamp,302,headliner,1,True
767,2017-07-15,Xfinity Theatre,Hartford,CT,,Chris Stapleton,119,headliner,1,True
768,2017-07-26,Forest Hills Stadium,Forest Hills,NY,Multi-Artist Show,Tom Petty,598,festival_performer,1,True
768,2017-07-26,Forest Hills Stadium,Forest Hills,NY,Multi-Artist Show,Heartbreakers,245,festival_performer,2,True
769,2017-07-27,Forest Hills Stadium,Forest Hills,NY,Multi-Artist Show,Tom Petty,598,festival_performer,1,True
769,2017-07-27,Forest Hills Stadium,Forest Hills,NY,Multi-Artist Show,Heartbreakers,245,festival_performer,2,True
77,1998-12-05,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
770,2017-07-28,Barclays Center,Brooklyn,NY,Multi-Artist Show,Queen,439,festival_performer,1,True
770,2017-07-28,Barclays Center,Brooklyn,NY,Multi-Artist Show,Adam Lambert,8,festival_performer,2,True
771,2017-07-29,Citi Field,Queens,NY,Multi-Artist Show,Classic East: Eagles,128,festival_performer,1,True
771,2017-07-29,Citi Field,Queens,NY,Multi-Artist Show,Steely Dan,531,festival_performer,2,True
771,2017-07-29,Citi Field,Queens,NY,Multi-Artist Show,Doobies,179,festival_performer,3,True
772,2017-07-30,Citi Field,Queens,NY,Multi-Artist Show,Classic East: Fleetwood Mac,129,festival_performer,1,True
772,2017-07-30,Citi Field,Queens,NY,Multi-Artist Show,EWF,182,festival_performer,2,True
772,2017-07-30,Citi Field,Queens,NY,Multi-Artist Show,Journey,309,festival_performer,3,True
773,2017-08-03,Jones Beach Theater,Wantagh,NY,,Brad Paisley,78,headliner,1,True
774,2017-08-09,Capitol Theatre,Port Chester,NY,,Lyle Lovett,360,headliner,1,True
775,2017-08-10,Beacon Theatre,New York,NY,,Buckingham/McVie,104,headliner,1,True
776,2017-08-11,Mohegan Sun Arena,Uncasville,CT,,Kenny Chesney,318,headliner,1,True
777,2017-08-15,Jones Beach Theater,Wantagh,NY,,Jimmy Buffett,277,headliner,1,True
778,2017-08-21,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
779,2017-08-25,Today Show Plaza at Rockefeller Center,New York,NY,,Jason Aldean,263,headliner,1,False
78,1999-02-22,Madison Square Garden,New York,NY,Multi-Artist Show,Jimmy Buffett,277,festival_performer,1,False
78,1999-02-22,Madison Square Garden,New York,NY,Multi-Artist Show,Coral Reefer Band,661,festival_performer,2,False
780,2017-08-26,Gillette Stadium,Foxborough,MA,Multi-Artist Show,Kenny Chesney,318,festival_performer,1,True
780,2017-08-26,Gillette Stadium,Foxborough,MA,Multi-Artist Show,Thomas Rhett,589,festival_performer,2,True
780,2017-08-26,Gillette Stadium,Foxborough,MA,Multi-Artist Show,Old Dominion,409,festival_performer,3,True
781,2017-08-28,Citi Field,Queens,NY,,Lady Gaga,334,headliner,1,True
782,2017-09-08,Madison Square Garden,New York,NY,,Eric Clapton,199,headliner,1,False
783,2017-09-09,Metropolitan Opera House,New York,NY,,Pete Townshend / Quadrophenia,423,headliner,1,False
784,2017-09-14,Radio City Music Hall,New York,NY,,Sturgill Simpson,553,headliner,1,True
785,2017-09-15,Madison Square Garden,New York,NY,,Paul McCartney,417,headliner,1,True
786,2017-09-16,Nassau Coliseum,Uniondale,NY,,Roger Waters,485,headliner,1,True
787,2017-09-17,Madison Square Garden,New York,NY,,Paul McCartney,417,headliner,1,True
788,2017-09-19,Barclays Center,Brooklyn,NY,,Paul McCartney,417,headliner,1,True
789,2017-09-22,Highline Ballroom,New York,NY,,Will Hoge,638,headliner,1,False
79,1999-02-28,Beacon Theatre,New York,NY,,Black Crowes,53,headliner,1,True
790,2017-09-23,Beacon Theatre,New York,NY,,Joe Bonamassa,280,headliner,1,True
791,2017-09-25,Gramercy Theater,New York,NY,Multi-Artist Show,Little Steven,349,festival_performer,1,True
791,2017-09-25,Gramercy Theater,New York,NY,Multi-Artist Show,Disciples of Soul,174,festival_performer,2,True
792,2017-10-10,City Winery,New York,NY,,Willie Nile,642,headliner,1,False
793,2017-10-11,Madison Square Garden,New York,NY,Multi-Artist Show,Guns,240,festival_performer,1,True
793,2017-10-11,Madison Square Garden,New York,NY,Multi-Artist Show,Roses,488,festival_performer,2,True
794,2017-10-12,Prudential Center,Newark,NJ,Multi-Artist Show,Guns,240,festival_performer,1,True
794,2017-10-12,Prudential Center,Newark,NJ,Multi-Artist Show,Roses,488,festival_performer,2,True
795,2017-10-13,Walter Kerr Theatre,New York,NY,,Bruce Springsteen,88,headliner,1,True
796,2017-10-20,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
797,2017-11-12,Beacon Theatre,New York,NY,Multi-Artist Show,John Hiatt,297,festival_performer,1,True
797,2017-11-12,Beacon Theatre,New York,NY,Multi-Artist Show,Lyle Lovett,360,festival_performer,2,True
798,2017-11-14,Madison Square Garden,New York,NY,,Dead and Company,131,headliner,1,True
799,2017-11-15,Beacon Theatre,New York,NY,Multi-Artist Show,Ringo Starr,462,festival_performer,1,True
799,2017-11-15,Beacon Theatre,New York,NY,Multi-Artist Show,All Starr Band,16,festival_performer,2,True
8,1995-03-16,Beacon Theatre,New York,NY,,Joe Cocker,282,headliner,1,False
8,1995-03-16,Beacon Theatre,New York,NY,,Keb' Mo,315,opener,2,False
80,1999-03-14,Universal Studios Florida,Orlando,FL,Multi-Artist Show,Creedence Clearwater Revisited (Doug Clifford,141,festival_performer,1,False
80,1999-03-14,Universal Studios Florida,Orlando,FL,Multi-Artist Show,Stu Cook),551,festival_performer,2,False
800,2017-11-16,Walter Kerr Theatre,New York,NY,,Bruce Springsteen,88,headliner,1,True
801,2017-11-21,Beacon Theatre,New York,NY,,Bob Dylan,61,headliner,1,True
801,2017-11-21,Beacon Theatre,New York,NY,,Mavis Staples,373,opener,2,True
802,2017-12-01,Prudential Center,Newark,NJ,,Garth Brooks w. Trisha Yearwood,223,headliner,1,True
803,2017-12-02,Prudential Center,Newark,NJ,,Garth Brooks w. Trisha Yearwood,223,headliner,1,True
804,2017-12-07,Nassau Coliseum,Uniondale,NY,,Barry Manilow,38,headliner,1,True
805,2017-12-14,The Town Hall,New York,NY,,Kip Moore with Wade Bowen and Randy Rogers,327,headliner,1,False
806,2017-12-20,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
807,2017-12-30,Daryl's House,Pawling,NY,,Willie Nile,642,headliner,1,True
808,2018-01-09,Barclays Center,Brooklyn,NY,,The Killers,575,headliner,1,True
809,2018-01-18,Walter Kerr Theatre,New York,NY,,Bruce Springsteen,88,headliner,1,True
81,1999-03-19,Beacon Theatre,New York,NY,,Allman Brothers Band,20,headliner,1,True
810,2018-01-26,Opry City Stage,New York,NY,,Vince Gill,624,headliner,1,False
811,2018-01-30,The Theater at Madison Square Garden,New York,NY,,Elton John Tribute,190,headliner,1,False
812,2018-02-13,Palladium Times Square,New York,NY,Multi-Artist Show,All for Hall: Vince Gill,17,festival_performer,1,True
812,2018-02-13,Palladium Times Square,New York,NY,Multi-Artist Show,Maren Morris,371,festival_performer,2,True
812,2018-02-13,Palladium Times Square,New York,NY,Multi-Artist Show,Emmylou,194,festival_performer,3,True
812,2018-02-13,Palladium Times Square,New York,NY,Multi-Artist Show,Kesha,324,festival_performer,4,True
813,2018-02-21,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
814,2018-02-25,Capitol Theatre,Port Chester,NY,,Blues Traveler,59,headliner,1,True
815,2018-03-01,Tarrytown Music Hall,Tarrytown,NY,,Weird Al Yankovic,633,headliner,1,True
816,2018-03-02,Radio City Music Hall,New York,NY,Multi-Artist Show,Bobby,70,festival_performer,1,False
816,2018-03-02,Radio City Music Hall,New York,NY,Multi-Artist Show,Phil,427,festival_performer,2,False
817,2018-03-03,Radio City Music Hall,New York,NY,Multi-Artist Show,Bobby,70,festival_performer,1,True
817,2018-03-03,Radio City Music Hall,New York,NY,Multi-Artist Show,Phil,427,festival_performer,2,True
818,2018-03-11,Paramount,Huntington,NY,Multi-Artist Show,Lyle Lovett,360,festival_performer,1,False
818,2018-03-11,Paramount,Huntington,NY,Multi-Artist Show,Shawn Colvin,511,festival_performer,2,False
819,2018-03-17,Paramount,Huntington,NY,,Weird Al Yankovic,633,headliner,1,True
82,1999-04-11,Irving Plaza,New York,NY,,Tom Petty & the Heartbreakers,601,headliner,1,True
82,1999-04-11,Irving Plaza,New York,NY,,Blind Boys from Alabama,56,opener,2,True
820,2018-04-13,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
821,2018-04-15,Paramount Hudson Valley Theater,Peekskill,NY,Multi-Artist Show,Steve Earle,536,festival_performer,1,True
821,2018-04-15,Paramount Hudson Valley Theater,Peekskill,NY,Multi-Artist Show,The Dukes with The Mastersons,571,festival_performer,2,True
822,2018-04-16,City Winery,New York,NY,,Ryan Bingham (Acoustic),493,headliner,1,False
823,2018-04-17,Capitol Theatre,Port Chester,NY,,As the Crow Flies (Chris Robinson),26,headliner,1,True
824,2018-04-27,Capitol Theatre,Port Chester,NY,,Govt Mule,233,headliner,1,True
825,2018-05-02,Palladium Times Square,New York,NY,,Little Steven,349,headliner,1,True
826,2018-05-09,Madison Square Garden,New York,NY,,Bon Jovi,71,headliner,1,True
827,2018-05-10,Madison Square Garden,New York,NY,,Bon Jovi,71,headliner,1,True
828,2018-05-18,Walter Kerr Theatre,New York,NY,,Bruce Springsteen,88,headliner,1,True
829,2018-05-23,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
83,1999-04-15,Irving Plaza,New York,NY,,Tom Petty & the Heartbreakers,601,headliner,1,True
83,1999-04-15,Irving Plaza,New York,NY,,Bo Diddley,60,opener,2,True
830,2018-06-02,MetLife Stadium,East Rutherford,NJ,,Luke Bryan,356,headliner,1,True
831,2018-06-09,Lincoln Financial Field,Philadelphia,PA,Multi-Artist Show,Kenny Chesney,318,festival_performer,1,True
831,2018-06-09,Lincoln Financial Field,Philadelphia,PA,Multi-Artist Show,Thomas Rhett,589,festival_performer,2,True
831,2018-06-09,Lincoln Financial Field,Philadelphia,PA,Multi-Artist Show,Old Dominion,409,festival_performer,3,True
832,2018-06-12,Today Show Plaza,New York,NY,,Dierks Bentley,171,headliner,1,False
833,2018-06-15,Citi Field,Queens,NY,,Dead and Company,131,headliner,1,False
834,2018-06-16,Citi Field,Queens,NY,,Dead and Company,131,headliner,1,True
835,2018-06-25,Madison Square Garden,New York,NY,,U2,618,headliner,1,True
836,2018-06-26,Madison Square Garden,New York,NY,,U2,618,headliner,1,True
837,2018-06-27,Radio City Music Hall,New York,NY,,Steve Miller Band/Peter Frampton,541,headliner,1,False
838,2018-06-29,Prudential Center,Newark,NJ,,U2,618,headliner,1,True
839,2018-07-01,Madison Square Garden,New York,NY,,U2,618,headliner,1,True
84,1999-04-20,Izod Center,East Rutherford,NJ,,Billy Joel,48,headliner,1,True
840,2018-07-12,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Govt Mule,233,festival_performer,1,True
840,2018-07-12,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Avetts,31,festival_performer,2,True
841,2018-07-13,Tanner Park,Copiague,NY,,Max Weinberg,374,headliner,1,False
842,2018-07-14,Jones Beach Theater,Wantagh,NY,,Foo Fighters,214,headliner,1,True
843,2018-07-18,Madison Square Garden,New York,NY,,Billy Joel (with Bruce Springsteen),52,headliner,1,True
844,2018-07-29,Citi Field,Queens,NY,,Zac Brown Band,651,headliner,1,True
845,2018-08-02,Today Show Plaza,New York,NY,,Keith Urban,316,headliner,1,True
846,2018-08-02,Jones Beach Theater,Wantagh,NY,,Jimmy Buffett,277,headliner,1,True
847,2018-08-07,Madison Square Garden,New York,NY,,Rod Stewart/Cyndi Lauper,482,headliner,1,False
848,2018-08-10,Jones Beach Theater,Wantagh,NY,,Brad Paisley,78,headliner,1,True
848,2018-08-10,Jones Beach Theater,Wantagh,NY,,Tyminski and Kane Brown,617,opener,2,True
849,2018-08-11,Madison Square Garden,New York,NY,Multi-Artist Show,Jason Aldean,263,festival_performer,1,True
849,2018-08-11,Madison Square Garden,New York,NY,Multi-Artist Show,Luke Combs,357,festival_performer,2,True
849,2018-08-11,Madison Square Garden,New York,NY,Multi-Artist Show,Lauren Alaina,338,festival_performer,3,True
85,1999-05-26,Giants Stadium,East Rutherford,NJ,Multi-Artist Show,Dave Matthews Band,155,festival_performer,1,True
85,1999-05-26,Giants Stadium,East Rutherford,NJ,Multi-Artist Show,Santana,500,festival_performer,2,True
850,2018-08-14,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Jeff Beck,266,festival_performer,1,True
850,2018-08-14,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Paul Rodgers,418,festival_performer,2,True
850,2018-08-14,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Ann Wilson,25,festival_performer,3,True
851,2018-08-15,Today Show Plaza at Rockefeller Center,New York,NY,,Aerosmith,10,headliner,1,True
852,2018-08-17,Ford Amphitheater at Coney Island,Brooklyn,NY,,The Beach Boys,39,headliner,1,True
853,2018-08-18,MetLife Stadium,East Rutherford,NJ,Multi-Artist Show,Kenny Chesney,318,festival_performer,1,True
853,2018-08-18,MetLife Stadium,East Rutherford,NJ,Multi-Artist Show,Thomas Rhett,589,festival_performer,2,True
854,2018-08-21,Madison Square Garden,New York,NY,,ELO,181,headliner,1,True
855,2018-08-23,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
856,2018-08-25,Walter Kerr Theatre,New York,NY,,Bruce Springsteen,88,headliner,1,True
857,2018-08-29,Sony Hall,New York,NY,,Glenn Hughes,229,headliner,1,True
858,2018-09-02,Fenway Park,Boston,MA,,Pearl Jam,422,headliner,1,True
859,2018-09-08,Madison Square Garden,New York,NY,Multi-Artist Show,Dierks Bentley,171,festival_performer,1,True
859,2018-09-08,Madison Square Garden,New York,NY,Multi-Artist Show,Brothers Osborne,86,festival_performer,2,True
86,1999-06-30,PNC Bank Arts Center,Holmdel,NJ,,Tom Petty & the Heartbreakers,601,headliner,1,True
860,2018-09-13,Radio City Music Hall,New York,NY,Multi-Artist Show,Ringo Starr,462,festival_performer,1,True
860,2018-09-13,Radio City Music Hall,New York,NY,Multi-Artist Show,All Starr Band,16,festival_performer,2,True
861,2018-09-16,Capitol Theatre,Port Chester,NY,,Amos Lee,21,headliner,1,True
862,2018-09-19,Capitol Theatre,Port Chester,NY,,Chicago,116,headliner,1,True
863,2018-09-20,Madison Square Garden,New York,NY,,Paul Simon,420,headliner,1,True
864,2018-09-21,Hammerstein Ballroom,New York,NY,,Kip Moore,326,headliner,1,True
865,2018-09-22,Fairfield Stage One,Fairfield,CT,,Will Hoge,638,headliner,1,False
866,2018-09-23,City Winery,New York,NY,,Will Hoge,638,headliner,1,True
867,2018-09-29,Walter Kerr Theatre,New York,NY,,Bruce Springsteen,88,headliner,1,True
868,2018-09-30,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
869,2018-10-03,City Winery,New York,NY,,Willie Nile,642,headliner,1,True
87,1999-07-03,Jones Beach Theater,Wantagh,NY,,Tom Petty & the Heartbreakers,601,headliner,1,True
870,2018-10-07,Madison Square Garden,New York,NY,,Eric Clapton,199,headliner,1,True
871,2018-10-09,Nassau Coliseum,Uniondale,NY,,Elton John,189,headliner,1,True
872,2018-10-12,Prudential Center,Newark,NJ,,The Eagles,183,headliner,1,True
873,2018-10-13,Prudential Center,Newark,NJ,,Phil Collins,428,headliner,1,True
874,2018-10-19,Madison Square Garden,New York,NY,,Elton John,189,headliner,1,True
875,2018-10-25,Capitol Theatre,Port Chester,NY,,Avett Brothers,29,headliner,1,True
876,2018-10-27,Barclays Center,Brooklyn,NY,,Keith Urban,316,headliner,1,True
877,2018-10-29,City Winery,New York,NY,,John Hiatt,297,headliner,1,True
878,2018-10-31,City Winery,New York,NY,,John Hiatt,297,headliner,1,True
879,2018-11-02,Madison Square Garden,New York,NY,,Chris Stapleton,119,headliner,1,True
88,1999-07-15,Izod Center,East Rutherford,NJ,,Bruce Springsteen & the E Street Band,89,headliner,1,False
880,2018-11-05,The Theater at Madison Square Garden,New York,NY,,Springsteen: Stand Up for Heroes (with Eric Church),526,headliner,1,False
881,2018-11-09,Madison Square Garden,New York,NY,,Elton John,189,headliner,1,True
882,2018-11-10,Capitol Theatre,Port Chester,NY,Multi-Artist Show,Bob Weir,67,festival_performer,1,True
882,2018-11-10,Capitol Theatre,Port Chester,NY,Multi-Artist Show,Wolf Brothers,643,festival_performer,2,True
883,2018-11-18,Beacon Theatre,New York,NY,Multi-Artist Show,Bob Weir,67,festival_performer,1,True
883,2018-11-18,Beacon Theatre,New York,NY,Multi-Artist Show,Wolf Brothers,643,festival_performer,2,True
884,2018-11-26,Beacon Theatre,New York,NY,,Bob Dylan,61,headliner,1,True
885,2018-11-29,Madison Square Garden,New York,NY,,Dave Matthews Band,155,headliner,1,True
886,2018-12-05,NYCB Theatre at Westbury,Westbury,NY,,Brian Wilson,85,headliner,1,True
887,2018-12-06,Peekskill Paramount,Peekskill,NY,,Lindsey Buckingham,345,headliner,1,True
888,2018-12-11,Madison Square Garden,New York,NY,Multi-Artist Show,Mumford & Sons,390,festival_performer,1,True
889,2018-12-15,Walter Kerr Theatre,New York,NY,,Bruce Springsteen,88,headliner,1,True
89,1999-07-24,Izod Center,East Rutherford,NJ,,Bruce Springsteen & the E Street Band,89,headliner,1,False
890,2019-12-19,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,False
891,2018-12-30,Capitol Theatre,Port Chester,NY,,As the Crow Flies (Chris Robinson),26,headliner,1,True
892,2018-12-31,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
893,2019-01-23,Terminal 5,New York,NY,,Brothers Osbourne,87,headliner,1,False
894,2019-02-06,Capitol Theatre,Port Chester,NY,,Dawes,161,headliner,1,True
895,2019-02-14,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
896,2019-02-22,Tarrytown Music Hall,Tarrytown,NY,Multi-Artist Show,John Hiatt,297,festival_performer,1,True
896,2019-02-22,Tarrytown Music Hall,Tarrytown,NY,Multi-Artist Show,Lyle Lovett,360,festival_performer,2,True
897,2019-02-26,Beacon Theatre,New York,NY,,John Mellencamp,302,headliner,1,True
898,2019-03-02,Oakdale Theatre,Wallingford,CT,Multi-Artist Show,Bob Weir,67,festival_performer,1,True
898,2019-03-02,Oakdale Theatre,Wallingford,CT,Multi-Artist Show,Wolf Brothers,643,festival_performer,2,True
899,2019-03-08,Barclays Center,Brooklyn,NY,,Elton John,189,headliner,1,True
9,1995-06-23,Madison Square Garden,New York,NY,,REM,444,headliner,1,True
9,1995-06-23,Madison Square Garden,New York,NY,,Luscious Jackson,358,opener,2,True
90,1999-07-18,Cape Cod Melody Tent,Hyannis,MA,,Willie Nelson,641,headliner,1,False
900,2019-03-11,Madison Square Garden,New York,NY,,Fleetwood Mac,212,headliner,1,True
901,2019-03-22,Nassau Coliseum,Uniondale,NY,,KISS,310,headliner,1,True
902,2019-03-23,NYCB Theatre at Westbury,Westbury,NY,,Joe Bonamassa,280,headliner,1,True
903,2019-03-27,Madison Square Garden,New York,NY,,KISS,310,headliner,1,True
904,2019-03-29,Barclays Center,Brooklyn,NY,Multi-Artist Show,Rock,473,festival_performer,1,True
904,2019-03-29,Barclays Center,Brooklyn,NY,Multi-Artist Show,Roll Hall Induction 2019,486,festival_performer,2,True
905,2019-04-05,Hard Rock Hotel New York,New York,NY,,OAR,406,headliner,1,False
906,2019-04-05,Capitol Theatre,Port Chester,NY,,The Record Company,584,headliner,1,True
907,2019-04-11,Capitol Theatre,Port Chester,NY,,Melissa Etheridge,378,headliner,1,False
908,2019-04-12,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
909,2019-04-13,Tarrytown Music Hall,Tarrytown,NY,,Roger McGuinn,484,headliner,1,True
91,1999-07-19,Mill Hill Club,West Yarmouth,MA,,John Valby,306,headliner,1,False
910,2019-04-23,Brooklyn Steel,Brooklyn,NY,,Ryan Bingham,492,headliner,1,False
911,2019-04-30,City Winery,New York,NY,,John Hiatt,297,headliner,1,True
912,2019-05-09,Ridgefield Playhouse,Ridgefield,CT,,Kip Moore,326,headliner,1,True
913,2019-05-11,Outpost in the Burbs,Montclair,NJ,,Richard Thompson,455,headliner,1,True
914,2019-05-13,Madison Square Garden,New York,NY,,The Who,587,headliner,1,True
915,2019-05-30,Jones Beach Theater,Wantagh,NY,,Bob Seger,63,headliner,1,True
916,2019-06-11,Beacon Theatre,New York,NY,,Tim McGraw (w. John Meachum),592,headliner,1,False
917,2019-06-20,Westchester County Center,White Plains,NY,Multi-Artist Show,YES,644,festival_performer,1,True
917,2019-06-20,Westchester County Center,White Plains,NY,Multi-Artist Show,Asia,28,festival_performer,2,True
917,2019-06-20,Westchester County Center,White Plains,NY,Multi-Artist Show,John Lodge,300,festival_performer,3,True
917,2019-06-20,Westchester County Center,White Plains,NY,Multi-Artist Show,Carl Palmer,108,festival_performer,4,True
918,2019-06-23,Citi Field,Queens,NY,,Dead and Company,131,headliner,1,True
919,2019-06-26,Beacon Theatre,New York,NY,,Jackson Browne,259,headliner,1,True
92,1999-07-27,Madison Square Garden,New York,NY,Multi-Artist Show,Paul Simon,420,festival_performer,1,True
92,1999-07-27,Madison Square Garden,New York,NY,Multi-Artist Show,Bob Dylan,61,festival_performer,2,True
920,2019-07-01,City Winery,New York,NY,,Richard Thompson,455,headliner,1,True
921,2019-07-16,Prudential Center,Newark,NJ,,ELO,181,headliner,1,True
922,2019-07-17,Radio City Music Hall,New York,NY,,Lionel Richie,346,headliner,1,False
923,2019-07-19,Foxwoods Resort Casino,Mashantucket,CT,,Weird Al Yankovic,633,headliner,1,True
924,2019-07-26,Fort Adams State Park,Newport,RI,Newport Folk Festival,Sheryl Crow,514,festival_performer,1,True
924,2019-07-26,Fort Adams State Park,Newport,RI,Newport Folk Festival,Phil Lesh,429,festival_performer,2,True
925,2019-07-31,Ridgefield Playhouse,Ridgefield,CT,Multi-Artist Show,Lyle Lovett,360,festival_performer,1,False
925,2019-07-31,Ridgefield Playhouse,Ridgefield,CT,Multi-Artist Show,His Big Band,247,festival_performer,2,False
926,2019-08-01,MetLife Stadium,East Rutherford,NJ,,The Rolling Stones,487,headliner,1,True
927,2019-08-02,Jones Beach Theater,Wantagh,NY,,Dierks Bentley,171,headliner,1,True
928,2019-08-05,MetLife Stadium,East Rutherford,NJ,,The Rolling Stones,487,headliner,1,True
929,2019-08-06,Madison Square Garden,New York,NY,,Queen + Adam Lambert,440,headliner,1,True
93,1999-08-07,Jones Beach Theater,Wantagh,NY,,Roger Waters,485,headliner,1,True
930,2019-08-08,Jones Beach Theater,Wantagh,NY,,Jimmy Buffett,277,headliner,1,True
931,2019-08-11,Madison Square Garden,New York,NY,Multi-Artist Show,Hootie,249,festival_performer,1,True
931,2019-08-11,Madison Square Garden,New York,NY,Multi-Artist Show,Blowfish/BNL,58,festival_performer,2,True
932,2019-08-13,Stubb's Bar-B-Q,Austin,TX,,Govt Mule,233,headliner,1,True
933,2019-08-15,Radio City Music Hall,New York,NY,,John Fogerty,293,headliner,1,True
934,2019-08-16,Broadway Theatre,New York,NY,,Barry Manilow,38,headliner,1,False
935,2019-08-17,Bald Hill Amphitheater,Farmingville,NY,,Ringo Starr & His All Sarr Band,463,headliner,1,False
936,2019-08-20,Barclays Center,Brooklyn,NY,,KISS,310,headliner,1,True
